[2025-08-25 15:09:46] INFO: CheckM v1.2.4
[2025-08-25 15:09:46] INFO: checkm qa --out_format 8 checkm_out/Xanthomonas.ms checkm_out
[2025-08-25 15:09:46] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-08-25 15:09:46] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-08-25 15:09:46] INFO: Calculating AAI between multi-copy marker genes.
[2025-08-25 15:09:46] INFO: Reading HMM info from file.
[2025-08-25 15:09:49] INFO: Parsing HMM hits to marker genes:
Bin Id	Gene Id	{Marker Id, Start position, End position}
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000082.1_7	PF02789.12,21,147
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000150.1_2	PF05958.6,273,443
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000133.1_4	PF01812.15,7,184
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000095.1_6	PF11992.3,8,326	PF13559.1,575,633
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000055.1_12	PF01192.17,7,61
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000092.1_5	PF02357.14,2,110
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000056.1_7	PF01337.13,41,130
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000094.1_4	PF01706.11,214,320
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000068.1_3	PF02153.12,46,252
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000037.1_29	PF04339.7,11,372
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000080.1_27	PF04377.10,1,134
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000016.1_14	PF03483.12,212,384	PF03147.9,698,791	PF03484.10,403,470
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000044.1_11	PF03772.11,244,511	PF13567.1,34,205
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000016.1_17	PF01632.14,2,62
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000127.1_9	PF02548.10,10,266
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000060.1_31	PF00856.23,14,122
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000023.1_6	PF01427.12,47,247
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000002.1_28	PF13723.1,32,166
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000018.1_29	PF00075.19,4,140
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000010.1_24	PF01513.16,34,223
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000022.1_40	PF00828.14,29,146
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000092.1_11	PF04997.7,16,342	PF04998.12,766,1321	PF00623.15,344,486	PF04983.13,489,644	PF05000.12,674,763
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000110.1_2	PF04342.7,10,116
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000002.1_93	PF02223.12,14,188
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000010.1_20	PF08411.5,206,476
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000005.1_8	PF02773.11,235,367	PF02772.11,113,233	PF00438.15,3,101
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000009.1_27	PF13167.1,24,112
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000015.1_24	PF01650.13,74,284
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000016.1_40	PF12344.3,552,595
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000025.1_14	PF02469.17,51,185
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000009.1_23	PF01434.13,395,605	PF06480.10,8,100
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000042.1_27	PF05496.7,6,237	PF05491.8,255,329
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000018.1_22	PF06689.8,16,54
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000037.1_23	PF12002.3,254,420
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000054.1_21	PF00308.13,107,324	PF08299.6,351,419	PF11638.3,1,61
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000013.1_49	PF00308.13,38,207
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000062.1_12	PF00875.13,4,162
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000085.1_8	PF00762.14,10,319
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000061.1_5	PF02253.10,109,373
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000157.1_5	PF00697.17,11,211
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000086.1_6	PF06723.8,11,339
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000046.1_12	PF01765.14,20,183
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000051.1_7	PF04932.10,221,372
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000071.1_5	PF03602.10,16,191
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000109.1_2	PF01189.12,164,432
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000012.1_58	PF06325.8,3,304
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000130.1_7	PF02390.12,54,242
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000029.1_28	PF11086.3,1,160
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000045.1_19	PF01321.13,35,166
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000005.1_39	PF03799.10,106,219	PF08478.5,35,103
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000013.1_35	PF06835.8,14,186
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000117.1_5	PF04127.10,212,392
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000030.1_41	PF05201.10,6,148	PF00745.15,312,407
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000076.1_8	PF11137.3,8,67
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000018.1_43	PF06293.9,40,241
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000121.1_2	PF07991.7,8,166	PF01450.14,173,317
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000005.1_17	PF05221.12,12,479	PF00670.16,238,400
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000040.1_17	PF06481.9,238,285
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000072.1_21	PF11967.3,4,78	PF02565.10,84,231
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000028.1_11	PF04452.9,18,238
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000042.1_19	PF02938.9,311,406
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000056.1_29	PF13742.1,10,102
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000056.1_27	PF03853.10,30,186
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000011.1_21	PF02224.13,67,218
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000038.1_14	PF00507.14,33,132
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000010.1_58	PF02607.12,322,399
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000052.1_21	PF00274.14,6,333
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000031.1_6	PF05187.8,395,502
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000029.1_37	PF04060.8,18,52
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000001.1_17	PF06506.6,47,213
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000009.1_15	PF01713.16,98,178
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000170.1_3	PF00768.15,48,273	PF07943.8,293,383
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000060.1_5	PF09127.6,528,661
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000007.1_44	PF01210.18,7,163	PF07479.9,182,325
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000040.1_23	PF01649.13,2,84
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000021.1_4	PF09317.6,518,801
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000017.1_54	PF03461.10,1014,1113	PF02559.11,484,580
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000018.1_18	PF12811.2,27,250
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000053.1_17	PF09712.5,10,300
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000076.1_11	PF02628.10,133,377
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000058.1_2	PF01084.15,16,68
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000032.1_6	PF01204.13,62,536
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000080.1_12	PF03775.11,144,246	PF05209.8,9,111
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000016.1_15	PF01409.15,92,330	PF02912.13,17,88
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000038.1_12	PF00121.13,4,245
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000046.1_11	PF01255.14,16,236
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000022.1_41	PF00327.15,9,59
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000077.1_19	PF00406.17,5,163
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000018.1_11	PF13090.1,349,699	PF02503.12,140,342	PF13089.1,26,132
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000037.1_34	PF02617.12,10,90
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000058.1_11	PF01008.12,57,341
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000041.1_33	PF13103.1,2,82
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000041.1_9	PF13186.1,241,304
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000065.1_15	PF06490.6,5,120
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000002.1_98	PF00491.16,8,299
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000010.1_53	PF00773.14,360,687	PF08206.6,187,244
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000038.1_29	PF08529.6,4,129	PF13184.1,234,301
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000123.1_6	PF01717.13,5,329
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000003.1_20	PF10609.4,131,211	PF13614.1,24,76
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000009.1_7	PF06418.9,4,270
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000085.1_9	PF04366.7,98,212
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000022.1_35	PF03118.10,250,307	PF01000.21,60,154	PF01193.19,28,227
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000038.1_18	PF01257.14,27,174
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000008.1_49	PF03767.9,54,288
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000174.1_2	PF10636.4,45,81
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000109.1_7	PF04361.8,5,157
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000038.1_21	PF00146.16,27,353
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000087.1_5	PF05819.6,236,620
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000021.1_39	PF10679.4,1,222
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000042.1_24	PF01330.16,1,62	PF07499.8,148,191
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000059.1_23	PF01406.14,19,315	PF09190.6,348,417
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000040.1_21	PF06574.7,15,168	PF01687.12,184,306
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000026.1_28	PF01493.14,1247,1438
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000023.1_4	PF12913.2,159,208	PF12914.2,216,267
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000011.1_18	PF06305.6,22,84
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000107.1_1	PF04367.8,80,183
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000055.1_31	PF13584.1,32,461
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000019.1_14	PF13335.1,402,494
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000021.1_33	PF01761.15,74,337
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000020.1_37	PF10414.4,149,208
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000009.1_50	PF11953.3,65,107
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000029.1_2	PF02812.13,11,132	PF00208.16,141,346
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000037.1_14	PF09976.4,48,181
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000044.1_7	PF02606.9,22,336
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000057.1_2	PF12705.2,1017,1205
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000027.1_2	PF06055.7,26,204
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000009.1_43	PF13638.1,8,158
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000006.1_32	PF00231.14,4,287
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000015.1_7	PF13840.1,328,389
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000124.1_3	PF01071.14,103,296	PF02844.10,1,102	PF02843.11,331,422
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000092.1_14	PF03764.13,484,612
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000072.1_15	PF06421.7,487,594
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000032.1_19	PF07759.7,46,363
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000011.1_38	PF02616.9,103,313
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000075.1_7	PF01558.13,752,939
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000076.1_18	PF01165.15,2,57
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000005.1_56	PF04348.8,43,566
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000049.1_7	PF03950.13,364,556
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000018.1_45	PF06463.8,200,323
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000088.1_7	PF04338.7,47,265
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000016.1_50	PF01914.12,2,192
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000058.1_22	PF05597.6,17,144
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000031.1_34	PF14346.1,26,117
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000015.1_47	PF05173.9,123,236	PF01113.15,6,120
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000040.1_37	PF04376.8,67,142
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000006.1_12	PF07732.10,65,172	PF00394.17,183,360
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000040.1_25	PF01016.14,2,83
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000167.1_1	PF12992.2,20,97
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000044.1_26	PF01182.15,21,212
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000049.1_30	PF01923.13,8,167
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000070.1_8	PF03924.8,84,270
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000108.1_4	PF01628.16,111,330	PF03444.10,9,80
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000030.1_4	PF00923.14,17,316
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000016.1_48	PF11892.3,341,460
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000080.1_19	PF02557.12,140,262
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000108.1_9	PF03364.15,10,134
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000074.1_6	PF13631.1,101,277	PF00032.12,290,393
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000022.1_34	PF01196.14,20,116
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000057.1_13	PF05494.7,43,207
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000055.1_10	PF03755.8,2,153	PF08340.6,201,286
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000076.1_1	PF01619.13,198,505
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000127.1_11	PF02261.11,1,115
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000140.1_6	PF01746.16,23,223
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000161.1_6	PF04962.7,72,273
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000036.1_12	PF06127.6,10,156
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000018.1_47	PF01967.16,21,157
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000009.1_10	PF00113.17,142,424	PF03952.11,3,134
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000092.1_7	PF00687.16,31,221
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000031.1_12	PF04321.12,3,298
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000013.1_28	PF03668.10,8,287
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000124.1_5	PF01808.13,138,459
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000022.1_49	PF00238.14,1,122
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000054.1_16	PF10396.4,7,120	PF12631.2,375,443
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000007.1_60	PF00909.16,79,478
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000011.1_9	PF00478.20,8,471
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000055.1_21	PF11104.3,13,351
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000022.1_39	PF00344.15,76,422
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000107.1_11	PF03255.9,5,148
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000035.1_11	PF08323.6,54,284
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000098.1_3	PF13860.1,109,177	PF13861.1,83,221
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000009.1_21	PF01985.16,5,88
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000002.1_6	PF01218.13,6,298
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000071.1_20	PF01702.13,128,366
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000053.1_21	PF06853.7,30,146
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000029.1_27	PF06966.7,21,250
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000022.1_36	PF00163.14,2,96
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000049.1_39	PF00186.14,2,163
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000038.1_19	PF01512.12,62,233	PF10589.4,343,388
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000035.1_6	PF12607.3,121,183
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000010.1_6	PF04299.7,1,163
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000028.1_16	PF00728.17,196,536
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000051.1_23	PF08521.5,24,166
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000002.1_39	PF13549.1,482,706	PF13607.1,152,289	PF13380.1,14,136
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000133.1_5	PF01878.13,6,155
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000099.1_12	PF02146.12,27,229
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000101.1_4	PF02265.11,13,254
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000047.1_25	PF08482.5,682,819
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000085.1_17	PF02091.10,11,298
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000061.1_4	PF04306.8,22,159
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000108.1_7	PF04355.8,28,98
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000028.1_15	PF00704.23,71,336
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000021.1_35	PF10590.4,158,199
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000005.1_2	PF07662.8,209,428	PF01773.15,13,87
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000052.1_28	PF02800.15,157,314	PF00044.19,3,152
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000036.1_7	PF01899.11,17,167
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000029.1_23	PF09924.4,540,828
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000006.1_1	PF13500.1,5,120
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000031.1_41	PF13500.1,6,86
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000076.1_9	PF02104.10,14,221
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000030.1_43	PF03550.9,56,213
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000125.1_2	PF00719.14,17,174
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000058.1_17	PF00221.14,5,477
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000051.1_9	PF10276.4,32,62
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000023.1_29	PF12300.3,393,575
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000069.1_4	PF09369.5,734,782
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000002.1_40	PF04332.10,49,340
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000013.1_15	PF03472.10,18,176
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000064.1_10	PF13835.1,54,216
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000007.1_34	PF13698.1,20,103
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000015.1_42	PF02421.13,9,167	PF07664.7,397,450
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000140.1_5	PF01782.13,10,92	PF05239.11,98,165
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000023.1_14	PF07063.8,14,410
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000038.1_28	PF02576.12,12,155
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000026.1_15	PF08850.6,19,117
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000002.1_3	PF11191.3,6,96
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000043.1_29	PF06750.8,18,125	PF01478.13,133,241
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000114.1_11	PF13548.1,8,170
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000035.1_9	PF05661.7,1,299
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000088.1_17	PF00553.14,403,474
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000009.1_12	PF01128.14,6,227
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000051.1_5	PF04413.11,39,220
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000010.1_16	PF06052.7,3,150
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000049.1_5	PF09413.5,5,67
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000019.1_30	PF08338.6,246,293
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000019.1_11	PF07555.8,183,496
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000056.1_21	PF07879.6,5,67	PF05233.8,70,110
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000081.1_11	PF13292.1,11,286
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000002.1_41	PF02867.10,293,817	PF00317.16,208,290
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000092.1_9	PF00542.14,55,121
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000044.1_17	PF13085.1,28,133	PF13534.1,170,243
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000049.1_34	PF04166.7,24,316
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000076.1_15	PF08275.6,124,253	PF01807.15,5,100	PF08278.6,452,576	PF10410.4,370,424
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000038.1_2	PF00290.15,8,249
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000015.1_50	PF02787.14,426,548
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000031.1_4	PF03886.8,35,195
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000005.1_22	PF11539.3,1,184
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000095.1_7	PF03843.8,15,169
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000112.1_11	PF00342.14,1,238
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000046.1_8	PF02163.17,11,441
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000018.1_4	PF04305.9,26,274
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000022.1_52	PF00252.13,4,132
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000115.1_5	PF00488.16,578,814	PF05192.13,280,571	PF01624.15,20,131	PF05190.13,439,530	PF05188.12,141,264
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000016.1_18	PF00707.17,58,145	PF05198.11,2,53
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000015.1_15	PF01634.13,59,227	PF08029.6,230,301
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000138.1_7	PF04225.7,101,168
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000072.1_8	PF13766.1,254,371
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000058.1_3	PF03948.9,63,147	PF01281.14,1,48
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000030.1_31	PF09842.4,3,89
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000049.1_32	PF04453.9,276,686
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000015.1_41	PF04023.9,15,90
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000015.1_14	PF01371.14,1,82
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000038.1_17	PF00346.14,210,435
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000038.1_36	PF01729.14,120,288	PF02749.11,30,117
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000002.1_75	PF08501.6,8,90
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000138.1_6	PF03702.9,11,377
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000087.1_23	PF09487.5,15,130
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000002.1_91	PF03309.9,5,192
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000025.1_8	PF13223.1,3,83
GCA_045763935.1_ASM4576393v1_genomic	JBJGLD010000134.1_6	PF01329.14,19,112
